,Unnamed: 0,date_range,Unnamed: 0.1,StartDate,EndDate,chinook0_hatchery_num,chinook0_wild_num,chinook1_hatchery_num,chinook1_wild_num,chum0_mixed_num,coho0_wild_num,coho1_hatchery_num,coho1_wild_num,pink0_wild,steelheadsmolt_hatchery_num,steelheadsmolt_wild_num,start_datetime,end_datetime,In,midpoint,Date,doy,daytime_category,chinook0_hatchery_perhour,chinook0_wild_perhour,chinook1_hatchery_perhour,chinook1_wild_perhour,chum0_mixed_perhour,coho0_wild_perhour,coho1_hatchery_perhour,coho1_wild_perhour,pink0_wild_perhour,steelheadsmolt_hatchery_perhour,steelheadsmolt_wild_perhour,midpoint_doy,year,pink0_wild_num,coho1_mixed_num,coho1_mixed_perhour,midpoint_date,lunar_phase,photoperiod,flow,temp,turbidity,temp_inp,flow_inp,water_year_april,water_year,atu_solstice,atu_april
519,152,2018-06-19 12:00:00,,,,,,,,,,,,,,,,,,,2018-06-19,170,day,,,,,,,,,,,,170.0,2018,,,,,0.3424479577292716,16.0,511,19.1,2.3,19.1,511,2018.0,2018,1573.1999999999996,938.1000000000001
520,153,2018-06-20 12:00:00,,,,,,,,,,,,,,,,,,,2018-06-20,171,day,,,,,,,,,,,,171.0,2018,,,,,0.45270353611589836,16.0,514,19.2,2.1,19.2,514,2018.0,2018,1592.3999999999996,957.3000000000002
521,154,2018-06-21 12:00:00,,,,,,,,,,,,,,,,,,,2018-06-21,172,day,,,,,,,,,,,,172.0,2018,,,,,0.5618966768144543,16.0,510,18.2,2.3,18.2,510,2018.0,2018,1610.5999999999997,975.5000000000002
522,155,2018-06-22 12:00:00,,,,,,,,,,,,,,,,,,,2018-06-22,173,day,,,,,,,,,,,,173.0,2018,,,,,0.665052229703355,16.0,493,16.7,2.2,16.7,493,2018.0,2018,1627.2999999999997,992.2000000000003
523,156,2018-06-23 12:00:00,,,,,,,,,,,,,,,,,,,2018-06-23,174,day,,,,,,,,,,,,174.0,2018,,,,,0.7583645005249755,16.0,490,16.1,2.4,16.1,490,2018.0,2018,1643.3999999999996,1008.3000000000003
524,157,2018-06-24 12:00:00,,,,,,,,,,,,,,,,,,,2018-06-24,175,day,,,,,,,,,,,,175.0,2018,,,,,0.838980432345998,16.0,485,17.0,2.2,17.0,485,2018.0,2018,1660.3999999999996,1025.3000000000002
525,158,2018-06-25 12:00:00,,,,,,,,,,,,,,,,,,,2018-06-25,176,day,,,,,,,,,,,,176.0,2018,,,,,0.9047436396783012,16.0,476,18.0,2.8,18.0,476,2018.0,2018,1678.3999999999996,1043.3000000000002
526,159,2018-06-26 12:00:00,,,,,,,,,,,,,,,,,,,2018-06-26,177,day,,,,,,,,,,,,177.0,2018,,,,,0.954025011577057,15.983333333333333,456,18.0,2.1,18.0,456,2018.0,2018,1696.3999999999996,1061.3000000000002
527,160,2018-06-27 12:00:00,,,,,,,,,,,,,,,,,,,2018-06-27,178,day,,,,,,,,,,,,178.0,2018,,,,,0.9856730939693363,15.983333333333333,446,17.1,2.3,17.1,446,2018.0,2018,1713.4999999999995,1078.4
528,161,2018-06-28 12:00:00,,,,,,,,,,,,,,,,,,,2018-06-28,179,day,,,,,,,,,,,,179.0,2018,,,,,0.9990496872452697,15.966666666666667,435,16.1,2.4,16.1,435,2018.0,2018,1729.5999999999995,1094.5
529,162,2018-06-29 12:00:00,,,,,,,,,,,,,,,,,,,2018-06-29,180,day,,,,,,,,,,,,180.0,2018,,,,,0.9940820083552524,15.966666666666667,423,16.4,2.3,16.4,423,2018.0,2018,1745.9999999999995,1110.9
530,163,2018-06-30 12:00:00,,,,,,,,,,,,,,,,,,,2018-06-30,181,day,,,,,,,,,,,,181.0,2018,,,,,0.9712680205280373,15.95,415,16.2,2.4,16.2,415,2018.0,2018,1762.1999999999996,1127.1000000000001
531,164,2018-07-01 12:00:00,,,,,,,,,,,,,,,,,,,2018-07-01,182,day,,,,,,,,,,,,182.0,2018,,,,,0.9316064696935886,15.933333333333334,411,16.0,2.4,16.0,411,2018.0,2018,1778.1999999999996,1143.1000000000001
532,165,2018-07-02 12:00:00,,,,,,,,,,,,,,,,,,,2018-07-02,183,day,,,,,,,,,,,,183.0,2018,,,,,0.8764688146893681,15.916666666666666,413,16.4,2.4,16.4,413,2018.0,2018,1794.5999999999997,1159.5000000000002
533,166,2018-07-03 12:00:00,,,,,,,,,,,,,,,,,,,2018-07-03,184,day,,,,,,,,,,,,184.0,2018,,,,,0.8074661953580837,15.9,408,16.7,2.2,16.7,408,2018.0,2018,1811.2999999999997,1176.2000000000003
534,167,2018-07-04 12:00:00,,,,,,,,,,,,,,,,,,,2018-07-04,185,day,,,,,,,,,,,,185.0,2018,,,,,0.7263773659141858,15.883333333333333,404,17.2,2.0,17.2,404,2018.0,2018,1828.4999999999998,1193.4000000000003
535,168,2018-07-05 12:00:00,,,,,,,,,,,,,,,,,,,2018-07-05,186,day,,,,,,,,,,,,186.0,2018,,,,,0.6351903903534399,15.866666666666667,388,18.0,2.2,18.0,388,2018.0,2018,1846.4999999999998,1211.4000000000003
536,169,2018-07-06 12:00:00,,,,,,,,,,,,,,,,,,,2018-07-06,187,day,,,,,,,,,,,,187.0,2018,,,,,0.536277073811537,15.85,380,19.3,1.8,19.3,380,2018.0,2018,1865.7999999999997,1230.7000000000003
537,170,2018-07-07 12:00:00,,,,,,,,,,,,,,,,,,,2018-07-07,188,day,,,,,,,,,,,,188.0,2018,,,,,0.43267311615548093,15.833333333333334,393,19.4,2.0,19.4,393,2018.0,2018,1885.1999999999998,1250.1000000000004
538,171,2018-07-08 12:00:00,,,,,,,,,,,,,,,,,,,2018-07-08,189,day,,,,,,,,,,,,189.0,2018,,,,,0.32837322991338325,15.816666666666666,384,18.8,1.8,18.8,384,2018.0,2018,1903.9999999999998,1268.9000000000003
539,172,2018-07-09 12:00:00,,,,,,,,,,,,,,,,,,,2018-07-09,190,day,,,,,,,,,,,,190.0,2018,,,,,0.22852629282469167,15.783333333333333,374,18.7,1.6,18.7,374,2018.0,2018,1922.6999999999998,1287.6000000000004
540,173,2018-07-10 12:00:00,,,,,,,,,,,,,,,,,,,2018-07-10,191,day,,,,,,,,,,,,191.0,2018,,,,,0.13934020689921545,15.766666666666666,366,17.8,1.8,17.8,366,2018.0,2018,1940.4999999999998,1305.4000000000003
541,174,2018-07-11 12:00:00,,,,,,,,,,,,,,,,,,,2018-07-11,192,day,,,,,,,,,,,,192.0,2018,,,,,0.06758228517953924,15.733333333333333,361,18.1,1.9,18.1,361,2018.0,2018,1958.5999999999997,1323.5000000000002
542,175,2018-07-12 12:00:00,,,,,,,,,,,,,,,,,,,2018-07-12,193,day,,,,,,,,,,,,193.0,2018,,,,,0.019650394447819353,15.716666666666667,350,19.4,2.2,19.4,350,2018.0,2018,1977.9999999999998,1342.9000000000003
543,176,2018-07-13 12:00:00,,,,,,,,,,,,,,,,,,,2018-07-13,194,day,,,,,,,,,,,,194.0,2018,,,,,0.00039173229701838785,15.683333333333334,348,20.7,1.7,20.7,348,2018.0,2018,1998.6999999999998,1363.6000000000004
544,177,2018-07-14 12:00:00,,,,,,,,,,,,,,,,,,,2018-07-14,195,day,,,,,,,,,,,,195.0,2018,,,,,0.012027958766983649,15.65,360,21.1,1.8,21.1,360,2018.0,2018,2019.7999999999997,1384.7000000000003
545,178,2018-07-15 12:00:00,,,,,,,,,,,,,,,,,,,2018-07-15,196,day,,,,,,,,,,,,196.0,2018,,,,,0.05358873127292174,15.633333333333333,357,21.3,2.1,21.3,357,2018.0,2018,2041.0999999999997,1406.0000000000002
546,179,2018-07-16 12:00:00,,,,,,,,,,,,,,,,,,,2018-07-16,197,day,,,,,,,,,,,,197.0,2018,,,,,0.1211004743225989,15.6,357,21.5,2.3,21.5,357,2018.0,2018,2062.5999999999995,1427.5000000000002
547,180,2018-07-17 12:00:00,,,,,,,,,,,,,,,,,,,2018-07-17,198,day,,,,,,,,,,,,198.0,2018,,,,,0.20845941100992155,15.566666666666666,354,,,20.833333333333332,354,2018.0,2018,2083.433333333333,1448.3333333333335
548,181,2018-07-18 12:00:00,,,,,,,,,,,,,,,,,,,2018-07-18,199,day,,,,,,,,,,,,199.0,2018,,,,,0.30864879991407235,15.533333333333333,351,,,20.166666666666668,351,2018.0,2018,2103.5999999999995,1468.5000000000002
549,182,2018-07-19 12:00:00,,,,,,,,,,,,,,,,,,,2018-07-19,200,day,,,,,,,,,,,,200.0,2018,,,,,0.4148718669459801,15.5,348,19.5,3.5,19.5,348,2018.0,2018,2123.0999999999995,1488.0000000000002
550,183,2018-07-20 12:00:00,,,,,,,,,,,,,,,,,,,2018-07-20,201,day,,,,,,,,,,,,201.0,2018,,,,,0.5212931998020512,15.466666666666667,351,18.4,3.9,18.4,351,2018.0,2018,2141.4999999999995,1506.4000000000003
551,184,2018-07-21 12:00:00,,,,,,,,,,,,,,,,,,,2018-07-21,202,day,,,,,,,,,,,,202.0,2018,,,,,0.6233128909845985,15.433333333333334,345,18.7,3.3,18.7,345,2018.0,2018,2160.1999999999994,1525.1000000000004
552,185,2018-07-22 12:00:00,,,,,,,,,,,,,,,,,,,2018-07-22,203,day,,,,,,,,,,,,203.0,2018,,,,,0.7174566738777006,15.383333333333333,344,19.3,3.7,19.3,344,2018.0,2018,2179.4999999999995,1544.4000000000003
553,0,2019-01-23 12:00:00,,,,,,,,,,,,,,,,,,,2019-01-23,23,day,,,,,,,,,,,,23.0,2019,,,,,0.9523247113384774,9.25,2540,6.5,,6.5,2540,,2019,197.3,
554,1,2019-01-24 12:00:00,2.0,2019-01-24,2019-01-24,0.0,93.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,2019-01-24 08:30:00,2019-01-24 16:00:00,7.5,2019-01-24 12:15:00,2019-01-24,24,day,0.0,12.4,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,24.0,2019,,0.0,0.0,2019-01-24,0.8877828438681825,9.283333333333333,3650,6.9,,6.9,3650,,2019,204.20000000000002,
555,2,2019-01-25 12:00:00,4.0,2019-01-25,2019-01-25,0.0,33.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,2019-01-25 08:00:00,2019-01-25 16:00:00,8.0,2019-01-25 12:00:00,2019-01-25,25,day,0.0,4.125,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,25.0,2019,,0.0,0.0,2019-01-25,0.8024876822185736,9.316666666666666,3910,6.6,,6.6,3910,,2019,210.8,
556,3,2019-01-26 12:00:00,6.0,2019-01-26,2019-01-26,0.0,30.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,2019-01-26 09:20:00,2019-01-26 16:00:00,6.66666666666667,2019-01-26 12:40:00,2019-01-26,26,day,0.0,4.499999999999998,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,26.0,2019,,0.0,0.0,2019-01-26,0.7031562883001999,9.366666666666667,3200,6.0,,6.0,3200,,2019,216.8,
557,4,2019-01-27 12:00:00,8.0,2019-01-27,2019-01-27,0.0,17.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,2019-01-27 08:30:00,2019-01-27 16:00:00,7.5,2019-01-27 12:15:00,2019-01-27,27,day,0.0,2.2666666666666666,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,27.0,2019,,0.0,0.0,2019-01-27,0.5965969052580155,9.416666666666666,2750,5.7,,5.7,2750,,2019,222.5,
558,5,2019-01-28 12:00:00,10.0,2019-01-28,2019-01-28,0.0,9.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,2019-01-28 08:15:00,2019-01-28 16:00:00,7.75,2019-01-28 12:07:30,2019-01-28,28,day,0.0,1.1612903225806452,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,28.0,2019,,0.0,0.0,2019-01-28,0.48890365871456826,9.45,2620,5.8,,5.8,2620,,2019,228.3,
559,6,2019-01-29 12:00:00,12.0,2019-01-29,2019-01-29,0.0,5.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,2019-01-29 07:55:00,2019-01-29 16:00:00,8.08333333333333,2019-01-29 11:57:30,2019-01-29,29,day,0.0,0.6185567010309281,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,29.0,2019,,0.0,0.0,2019-01-29,0.3850629344260705,9.5,2480,5.3,,5.3,2480,,2019,233.60000000000002,
560,7,2019-01-30 12:00:00,14.0,2019-01-30,2019-01-30,0.0,10.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,2019-01-30 08:05:00,2019-01-30 16:05:00,8.0,2019-01-30 12:05:00,2019-01-30,30,day,0.0,1.25,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,30.0,2019,,0.0,0.0,2019-01-30,0.2889395860547648,9.55,2230,4.9,,4.9,2230,,2019,238.50000000000003,
561,8,2019-01-31 12:00:00,16.0,2019-01-31,2019-01-31,0.0,11.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,2019-01-31 08:00:00,2019-01-31 16:15:00,8.25,2019-01-31 12:07:30,2019-01-31,31,day,0.0,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,31.0,2019,,0.0,0.0,2019-01-31,0.20346862228210605,9.6,1950,5.5,,5.5,1950,,2019,244.00000000000003,
562,9,2019-02-01 12:00:00,18.0,2019-02-01,2019-02-01,0.0,22.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,2019-02-01 08:12:00,2019-02-01 16:05:00,7.88333333333333,2019-02-01 12:08:30,2019-02-01,32,day,0.0,2.7906976744186056,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,32.0,2019,,0.0,0.0,2019-02-01,0.13091530027147813,9.633333333333333,1840,6.4,,6.4,1840,,2019,250.40000000000003,
563,10,2019-02-02 12:00:00,20.0,2019-02-02,2019-02-02,0.0,36.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,2019-02-02 08:00:00,2019-02-02 16:30:00,8.5,2019-02-02 12:15:00,2019-02-02,33,day,0.0,4.235294117647058,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,33.0,2019,,0.0,0.0,2019-02-02,0.07308185373169573,9.683333333333334,1860,7.0,,7.0,1860,,2019,257.40000000000003,
564,11,2019-02-03 12:00:00,22.0,2019-02-03,2019-02-03,0.0,48.0,0.0,0.0,1.0,0.0,0.0,,,0.0,0.0,2019-02-03 08:00:00,2019-02-03 16:00:00,8.0,2019-02-03 12:00:00,2019-02-03,34,day,0.0,6.0,0.0,0.0,0.125,0.0,0.0,,,0.0,0.0,34.0,2019,,0.0,0.0,2019-02-03,0.03140804518668766,9.733333333333333,1810,6.9,,6.9,1810,,2019,264.3,
565,12,2019-02-04 12:00:00,24.0,2019-02-04,2019-02-04,0.0,14.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,2019-02-04 08:30:00,2019-02-04 16:00:00,7.5,2019-02-04 12:15:00,2019-02-04,35,day,0.0,1.8666666666666667,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,35.0,2019,,0.0,0.0,2019-02-04,0.006966308827586809,9.783333333333333,1740,5.2,,5.2,1740,,2019,269.5,
566,13,2019-02-05 12:00:00,26.0,2019-02-05,2019-02-05,0.0,37.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,2019-02-05 08:30:00,2019-02-05 16:00:00,7.5,2019-02-05 12:15:00,2019-02-05,36,day,0.0,4.933333333333334,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,36.0,2019,,0.0,0.0,2019-02-05,0.0003921634862387169,9.833333333333334,1620,3.3,,3.3,1620,,2019,272.8,
567,14,2019-02-06 12:00:00,28.0,2019-02-06,2019-02-06,0.0,20.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,2019-02-06 08:15:00,2019-02-06 16:10:00,7.91666666666667,2019-02-06 12:12:30,2019-02-06,37,day,0.0,2.526315789473683,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,37.0,2019,,0.0,0.0,2019-02-06,0.011809325733570575,9.883333333333333,1450,2.7,,2.7,1450,,2019,275.5,
568,15,2019-02-07 12:00:00,30.0,2019-02-07,2019-02-07,0.0,39.0,0.0,0.0,1.0,0.0,0.0,,,0.0,0.0,2019-02-07 07:50:00,2019-02-07 16:50:00,9.0,2019-02-07 12:20:00,2019-02-07,38,day,0.0,4.333333333333333,0.0,0.0,0.1111111111111111,0.0,0.0,,,0.0,0.0,38.0,2019,,0.0,0.0,2019-02-07,0.040801763770361044,9.933333333333334,1320,2.4,,2.4,1320,,2019,277.9,
569,16,2019-02-08 12:00:00,32.0,2019-02-08,2019-02-08,0.0,19.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,2019-02-08 07:50:00,2019-02-08 18:05:00,10.25,2019-02-08 12:57:30,2019-02-08,39,day,0.0,1.8536585365853657,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,39.0,2019,,0.0,0.0,2019-02-08,0.08646032820564936,9.983333333333333,1220,2.8,,2.8,1220,,2019,280.7,
570,17,2019-02-09 12:00:00,,,,,,,,,,,,,,,,,,,2019-02-09,40,day,,,,,,,,,,,,40.0,2019,,,,,0.14748314212347863,10.033333333333333,1140,2.7,,2.7,1140,,2019,283.4,
571,18,2019-02-10 12:00:00,,,,,,,,,,,,,,,,,,,2019-02-10,41,day,,,,,,,,,,,,41.0,2019,,,,,0.22227667005156365,10.083333333333334,1100,2.5,,2.5,1100,,2019,285.9,
572,19,2019-02-11 12:00:00,,,,,,,,,,,,,,,,,,,2019-02-11,42,day,,,,,,,,,,,,42.0,2019,,,,,0.30898539039070294,10.133333333333333,1110,2.3,,2.3,1110,,2019,288.2,
573,20,2019-02-12 12:00:00,,,,,,,,,,,,,,,,,,,2019-02-12,43,day,,,,,,,,,,,,43.0,2019,,,,,0.4053925108267595,10.183333333333334,1710,2.6,,2.6,1710,,2019,290.8,
574,21,2019-02-13 12:00:00,35.0,2019-02-13,2019-02-13,0.0,89.0,0.0,0.0,7.0,0.0,0.0,,,0.0,0.0,2019-02-13 08:00:00,2019-02-13 16:45:00,8.75,2019-02-13 12:22:30,2019-02-13,44,day,0.0,10.17142857142857,0.0,0.0,0.8,0.0,0.0,,,0.0,0.0,44.0,2019,,0.0,0.0,2019-02-13,0.5086796341011788,10.233333333333333,2120,2.3,,2.3,2120,,2019,293.1,
575,22,2019-02-14 12:00:00,37.0,2019-02-14,2019-02-14,0.0,40.0,0.0,0.0,1.0,0.0,0.0,,,0.0,0.0,2019-02-14 07:45:00,2019-02-14 16:45:00,9.0,2019-02-14 12:15:00,2019-02-14,45,day,0.0,4.4444444444444455,0.0,0.0,0.1111111111111111,0.0,0.0,,,0.0,0.0,45.0,2019,,0.0,0.0,2019-02-14,0.6151147148196913,10.3,2030,3.0,,3.0,2030,,2019,296.1,
576,23,2019-02-15 12:00:00,39.0,2019-02-15,2019-02-15,0.0,53.0,0.0,0.0,3.0,0.0,0.0,,,0.0,0.0,2019-02-15 07:45:00,2019-02-15 16:45:00,9.0,2019-02-15 12:15:00,2019-02-15,46,day,0.0,5.888888888888888,0.0,0.0,0.3333333333333333,0.0,0.0,,,0.0,0.0,46.0,2019,,0.0,0.0,2019-02-15,0.719788362100207,10.35,1880,3.8,,3.8,1880,,2019,299.90000000000003,
577,24,2019-02-16 12:00:00,41.0,2019-02-16,2019-02-16,0.0,28.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,2019-02-16 08:15:00,2019-02-16 16:45:00,8.5,2019-02-16 12:30:00,2019-02-16,47,day,0.0,3.294117647058824,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,47.0,2019,,0.0,0.0,2019-02-16,0.8166159043201786,10.4,1710,4.3,,4.3,1710,,2019,304.20000000000005,
578,25,2019-02-17 12:00:00,43.0,2019-02-17,2019-02-17,0.0,41.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,2019-02-17 08:00:00,2019-02-17 17:00:00,9.0,2019-02-17 12:30:00,2019-02-17,48,day,0.0,4.5555555555555545,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,48.0,2019,,0.0,0.0,2019-02-17,0.8987528510942389,10.45,1590,4.5,,4.5,1590,,2019,308.70000000000005,
579,26,2019-02-18 12:00:00,45.0,2019-02-18,2019-02-18,0.0,40.0,0.0,0.0,0.0,0.0,1.0,,,0.0,0.0,2019-02-18 08:00:00,2019-02-18 16:45:00,8.75,2019-02-18 12:22:30,2019-02-18,49,day,0.0,4.571428571428571,0.0,0.0,0.0,0.0,0.11428571428571427,,,0.0,0.0,49.0,2019,,0.0,0.0,2019-02-18,0.9594708668982093,10.5,1460,4.8,,4.8,1460,,2019,313.50000000000006,
580,27,2019-02-19 12:00:00,47.0,2019-02-19,2019-02-19,0.0,16.0,0.0,0.0,3.0,0.0,0.0,,,0.0,0.0,2019-02-19 08:15:00,2019-02-19 17:05:00,8.83333333333333,2019-02-19 12:40:00,2019-02-19,50,day,0.0,1.8113207547169816,0.0,0.0,0.33962264150943405,0.0,0.0,,,0.0,0.0,50.0,2019,,0.0,0.0,2019-02-19,0.9933242837198794,10.566666666666666,1390,5.2,,5.2,1390,,2019,318.70000000000005,
581,28,2019-02-20 12:00:00,49.0,2019-02-20,2019-02-20,0.0,97.0,0.0,0.0,4.0,0.0,0.0,,,0.0,0.0,2019-02-20 07:20:00,2019-02-20 16:55:00,9.58333333333333,2019-02-20 12:07:30,2019-02-20,51,day,0.0,10.121739130434788,0.0,0.0,0.41739130434782623,0.0,0.0,,,0.0,0.0,51.0,2019,,0.0,0.0,2019-02-20,0.9972508298778318,10.616666666666667,1420,5.3,,5.3,1420,,2019,324.00000000000006,
582,29,2019-02-21 12:00:00,51.0,2019-02-21,2019-02-21,0.0,53.0,0.0,0.0,4.0,0.0,0.0,,,0.0,0.0,2019-02-21 08:15:00,2019-02-21 16:55:00,8.66666666666667,2019-02-21 12:35:00,2019-02-21,52,day,0.0,6.115384615384612,0.0,0.0,0.4615384615384614,0.0,0.0,,,0.0,0.0,52.0,2019,,0.0,0.0,2019-02-21,0.9712092731111517,10.666666666666666,1350,4.9,,4.9,1350,,2019,328.90000000000003,
583,30,2019-02-22 12:00:00,53.0,2019-02-22,2019-02-22,0.0,28.0,0.0,0.0,5.0,0.0,0.0,,,0.0,0.0,2019-02-22 08:00:00,2019-02-22 16:00:00,8.0,2019-02-22 12:00:00,2019-02-22,53,day,0.0,3.5,0.0,0.0,0.625,0.0,0.0,,,0.0,0.0,53.0,2019,,0.0,0.0,2019-02-22,0.9181171703381863,10.733333333333333,1220,4.8,3.5,4.8,1220,,2019,333.70000000000005,
584,31,2019-02-23 12:00:00,55.0,2019-02-23,2019-02-23,0.0,13.0,0.0,0.0,9.0,0.0,0.0,,,0.0,0.0,2019-02-23 08:15:00,2019-02-23 17:00:00,8.75,2019-02-23 12:37:30,2019-02-23,54,day,0.0,1.4857142857142858,0.0,0.0,1.0285714285714285,0.0,0.0,,,0.0,0.0,54.0,2019,,0.0,0.0,2019-02-23,0.8431355807619452,10.783333333333333,1150,5.2,3.6,5.2,1150,,2019,338.90000000000003,
585,32,2019-02-24 12:00:00,57.0,2019-02-24,2019-02-24,0.0,9.0,0.0,0.0,6.0,0.0,0.0,,,0.0,0.0,2019-02-24 07:45:00,2019-02-24 17:00:00,9.25,2019-02-24 12:22:30,2019-02-24,55,day,0.0,0.972972972972973,0.0,0.0,0.6486486486486487,0.0,0.0,,,0.0,0.0,55.0,2019,,0.0,0.0,2019-02-24,0.7525918899810538,10.833333333333334,1100,5.9,3.4,5.9,1100,,2019,344.8,
586,33,2019-02-25 12:00:00,59.0,2019-02-25,2019-02-25,0.0,22.0,0.0,0.0,7.0,0.0,0.0,,,0.0,0.0,2019-02-25 07:45:00,2019-02-25 17:00:00,9.25,2019-02-25 12:22:30,2019-02-25,56,day,0.0,2.3783783783783785,0.0,0.0,0.7567567567567568,0.0,0.0,,,0.0,0.0,56.0,2019,,0.0,0.0,2019-02-25,0.6529123957461578,10.883333333333333,1060,5.3,3.1,5.3,1060,,2019,350.1,
587,34,2019-02-26 12:00:00,61.0,2019-02-26,2019-02-26,0.0,16.0,0.0,0.0,4.0,0.0,0.0,,,0.0,0.0,2019-02-26 07:45:00,2019-02-26 17:20:00,9.58333333333333,2019-02-26 12:32:30,2019-02-26,57,day,0.0,1.669565217391305,0.0,0.0,0.41739130434782623,0.0,0.0,,,0.0,0.0,57.0,2019,,0.0,0.0,2019-02-26,0.5498471025330518,10.95,998,5.2,2.9,5.2,998,,2019,355.3,
588,35,2019-02-27 12:00:00,63.0,2019-02-27,2019-02-27,0.0,28.0,0.0,0.0,2.0,0.0,0.0,,,0.0,0.0,2019-02-27 07:40:00,2019-02-27 17:20:00,9.66666666666667,2019-02-27 12:30:00,2019-02-27,58,day,0.0,2.89655172413793,0.0,0.0,0.20689655172413787,0.0,0.0,,,0.0,0.0,58.0,2019,,0.0,0.0,2019-02-27,0.44809938689643725,11.0,950,4.5,3.1,4.5,950,,2019,359.8,
589,36,2019-02-28 12:00:00,65.0,2019-02-28,2019-02-28,0.0,30.0,0.0,0.0,8.0,0.0,0.0,,,0.0,0.0,2019-02-28 07:50:00,2019-02-28 17:25:00,9.58333333333333,2019-02-28 12:37:30,2019-02-28,59,day,0.0,3.1304347826086967,0.0,0.0,0.8347826086956525,0.0,0.0,,,0.0,0.0,59.0,2019,,0.0,0.0,2019-02-28,0.35130947200867985,11.066666666666666,919,4.7,2.9,4.7,919,,2019,364.5,
590,37,2019-03-01 12:00:00,67.0,2019-03-01,2019-03-01,0.0,22.0,0.0,0.0,15.0,0.0,0.0,,,0.0,0.0,2019-03-01 07:55:00,2019-03-01 18:00:00,10.0833333333333,2019-03-01 12:57:30,2019-03-01,60,day,0.0,2.181818181818189,0.0,0.0,1.4876033057851288,0.0,0.0,,,0.0,0.0,60.0,2019,,0.0,0.0,2019-03-01,0.26228177205340264,11.116666666666667,894,5.2,2.8,5.2,894,,2019,369.7,
591,38,2019-03-02 12:00:00,69.0,2019-03-02,2019-03-02,0.0,10.0,0.0,0.0,27.0,0.0,0.0,,,0.0,0.0,2019-03-02 07:45:00,2019-03-02 17:15:00,9.5,2019-03-02 12:30:00,2019-03-02,61,day,0.0,1.0526315789473684,0.0,0.0,2.8421052631578947,0.0,0.0,,,0.0,0.0,61.0,2019,,0.0,0.0,2019-03-02,0.18328026485802473,11.166666666666666,859,5.6,2.9,5.6,859,,2019,375.3,
592,39,2019-03-03 12:00:00,71.0,2019-03-03,2019-03-03,0.0,31.0,0.0,0.0,17.0,0.0,0.0,,,0.0,0.0,2019-03-03 07:30:00,2019-03-03 17:00:00,9.5,2019-03-03 12:15:00,2019-03-03,62,day,0.0,3.263157894736842,0.0,0.0,1.7894736842105263,0.0,0.0,,,0.0,0.0,62.0,2019,,0.0,0.0,2019-03-03,0.11628804423756733,11.233333333333333,819,5.5,2.9,5.5,819,,2019,380.8,
593,40,2019-03-04 12:00:00,73.0,2019-03-04,2019-03-04,0.0,40.0,0.0,0.0,25.0,0.0,0.0,,,0.0,0.0,2019-03-04 07:45:00,2019-03-04 17:00:00,9.25,2019-03-04 12:22:30,2019-03-04,63,day,0.0,4.3243243243243255,0.0,0.0,2.702702702702702,0.0,0.0,,,0.0,0.0,63.0,2019,,0.0,0.0,2019-03-04,0.06314620476737892,11.283333333333333,800,4.9,2.8,4.9,800,,2019,385.7,
